TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_binned,TransactionAmount_binned_encoded,Target
0.15642343794269697,805140.0,2.0,602.0,3.0,0.5161290322580645,0.0,0.28965517241379307,0.0,0.5619651886098702,48600.0,Medium,1.0,3
0.033957243945531776,265895.0,2.0,946.0,3.0,0.5,4.0,0.6586206896551724,0.0,0.3332437079629005,43560.0,Low,0.0,3
0.12167971831995264,3479000.0,2.0,1634.0,3.0,0.20967741935483875,4.0,0.9862068965517242,0.0,0.5904351356547202,58320.0,Low,0.0,1
0.0023886459422462836,283290.0,2.0,0.0,6.0,0.09677419354838712,12.0,0.13448275862068965,0.0,0.028874605592354236,55440.0,Low,0.0,3
0.029306567340342777,981575.0,2.0,1419.0,0.0,0.08064516129032262,12.0,0.2586206896551724,0.0,0.6236769614848415,5760.0,Low,0.0,3
0.14079375567635766,4813445.0,2.0,1118.0,3.0,0.6612903225806451,8.0,0.5862068965517242,0.0,0.4284460170709443,9720.0,Low,0.0,2
0.06833816209488705,6172740.0,2.0,1333.0,6.0,0.3709677419354839,0.0,0.5448275862068966,0.0,0.34937761902137165,6480.0,Low,0.0,2
0.010265577260459053,2477545.0,2.0,1462.0,6.0,0.04838709677419356,12.0,0.3172413793103448,0.0,0.02616971191269055,60480.0,Low,0.0,0
0.018692798061798896,2778230.0,2.0,602.0,0.0,0.7903225806451613,0.0,0.8586206896551725,0.0,0.7534594272669954,37080.0,Low,0.0,0
0.005437152282401581,1423905.0,2.0,1677.0,0.0,0.7096774193548387,8.0,0.1206896551724138,0.0,0.26131397066830503,42840.0,Low,0.0,3
0.13842458900785037,4649435.0,2.0,129.0,0.0,0.532258064516129,8.0,0.49999999999999994,0.0,0.49628278776129714,124200.0,Low,0.0,2
0.02573212060923417,3523730.0,2.0,1204.0,3.0,0.532258064516129,4.0,0.6793103448275862,0.0,0.3940278582538917,77760.0,Low,0.0,1
0.044658669955901203,2880115.0,2.0,1548.0,6.0,0.016129032258064557,12.0,0.7862068965517242,0.0,0.05438086570041556,101160.0,Low,0.0,0
0.06769291115228229,1655010.0,2.0,1720.0,3.0,0.1774193548387097,0.0,0.3896551724137931,0.0,0.4425089098821382,77400.0,Low,0.0,0
0.114450472853562,4222015.0,2.0,86.0,0.0,0.3548387096774194,0.0,0.2689655172413793,0.0,0.5661751163225277,34920.0,Low,0.0,1
0.06365583166987217,5561430.0,2.0,1290.0,0.0,0.5645161290322581,8.0,0.25517241379310346,0.0,0.33780250242996784,59760.0,Low,0.0,2
0.08882061843145764,1123220.0,2.0,1763.0,3.0,0.06451612903225812,12.0,0.28965517241379307,0.0,0.05193610965843323,123840.0,Low,0.0,3
0.05133762593916477,4254320.0,2.0,1032.0,3.0,0.6290322580645161,8.0,0.43448275862068964,0.0,0.46774494949834444,13680.0,Low,0.0,1
0.005169312268490173,2012850.0,2.0,430.0,0.0,0.6451612903225806,0.0,0.7931034482758621,0.0,0.7992335686447435,37800.0,Low,0.0,0
0.01541784516442759,4199650.0,2.0,344.0,0.0,0.0,12.0,0.6517241379310346,0.0,0.5367298211839423,119520.0,Low,0.0,1
0.07830668043082618,3312505.0,2.0,1505.0,0.0,0.7258064516129032,0.0,0.5413793103448277,0.0,0.8419344560703489,4320.0,Low,0.0,1
0.002885367422591076,5847205.0,2.0,731.0,9.0,0.9193548387096775,8.0,0.40344827586206894,0.0,0.10950181289718044,16920.0,Low,0.0,2
0.15638934921365372,2127160.0,2.0,1075.0,3.0,0.4193548387096775,4.0,0.06206896551724138,0.0,0.20447490512034225,91080.0,Medium,1.0,0
0.051179356840035294,5819870.0,2.0,817.0,0.0,0.14516129032258068,12.0,0.4689655172413793,0.0,0.07671304331459716,360.0,Low,0.0,2
0.024227346712895535,3538640.0,2.0,1462.0,3.0,0.12903225806451613,12.0,0.41724137931034483,0.0,0.021217013942570754,1080.0,Low,0.0,1
0.02801606545513327,3349780.0,2.0,430.0,3.0,0.5645161290322581,8.0,0.35517241379310344,0.0,0.39174106692729727,47880.0,Low,0.0,1
0.008120422239950414,3814475.0,2.0,1075.0,6.0,0.08064516129032262,12.0,0.21379310344827585,0.0,0.025397365282985387,49320.0,Low,0.0,1
0.023996030337244775,4055520.0,2.0,1591.0,3.0,0.14516129032258068,12.0,0.2793103448275862,0.0,0.0467743605117788,38880.0,Low,0.0,1
0.0003920203839976062,4920300.0,2.0,1806.0,0.0,0.7580645161290323,8.0,0.4724137931034483,0.0,0.4830823150770935,73800.0,Low,0.0,2
0.006932186541870713,6175225.0,2.0,774.0,0.0,0.5645161290322581,4.0,0.603448275862069,0.0,0.17555660715990198,48240.0,Low,0.0,2
0.02563228933132174,2740955.0,2.0,301.0,6.0,0.09677419354838712,12.0,0.2689655172413793,0.0,0.08956330486383443,83160.0,Low,0.0,0
0.17947228859438233,1366750.0,2.0,1032.0,6.0,0.19354838709677424,0.0,0.08275862068965517,0.0,0.48635050420992776,37080.0,Medium,1.0,3
0.057853443004864114,593915.0,2.0,1290.0,0.0,0.0,12.0,0.6896551724137931,0.0,0.02516545963699036,85320.0,Low,0.0,3
0.0996730088133044,3367175.0,2.0,774.0,3.0,0.7580645161290323,0.0,0.27241379310344827,0.0,0.7795323437796184,83880.0,Low,0.0,1
0.017650656916761785,1943270.0,2.0,1333.0,0.0,0.7419354838709677,0.0,0.017241379310344827,0.0,0.8026987095291039,20160.0,Low,0.0,0
0.009459622309507454,4035640.0,2.0,344.0,6.0,0.12903225806451613,12.0,0.4586206896551724,0.0,0.028049828120945853,44640.0,Low,0.0,1
0.1775341008573507,5310445.0,2.0,860.0,0.0,0.8064516129032258,0.0,0.27586206896551724,0.0,0.6067458327563701,40680.0,Medium,1.0,2
0.03341425919005683,3377115.0,2.0,559.0,0.0,0.25806451612903225,4.0,0.13793103448275862,0.0,0.293733707788131,14760.0,Low,0.0,1
0.1228289954705543,1684830.0,2.0,473.0,6.0,0.1774193548387097,4.0,0.17586206896551726,0.0,0.4109294106101202,48240.0,Low,0.0,0
0.10472301053014314,842415.0,2.0,215.0,6.0,0.29032258064516125,0.0,0.6724137931034483,0.0,0.017050106407721047,96120.0,Low,0.0,3
0.05601752145496228,2186800.0,2.0,817.0,3.0,0.27419354838709675,4.0,0.1586206896551724,0.0,0.046395245194847806,47160.0,Low,0.0,0
0.029571972445036808,4097765.0,2.0,258.0,0.0,0.5483870967741935,8.0,0.44827586206896547,0.0,0.3883673439207784,107640.0,Low,0.0,1
0.024010639792549034,62125.0,2.0,473.0,6.0,0.03225806451612906,12.0,0.5827586206896552,0.0,0.029035259068855148,12600.0,Low,0.0,3
0.028559050210608214,2243955.0,2.0,602.0,0.0,0.09677419354838712,12.0,0.08620689655172413,0.0,0.05355272727761594,104040.0,Low,0.0,0
0.05950431145424534,887145.0,2.0,1720.0,3.0,0.19354838709677424,0.0,0.32068965517241377,0.0,0.6088907919342544,10800.0,Low,0.0,3
0.07832372479534781,5715500.0,2.0,1118.0,0.0,0.435483870967742,4.0,0.006896551724137931,0.0,0.2884691135289048,31680.0,Low,0.0,2
0.06890062612410101,6175225.0,2.0,516.0,6.0,0.3548387096774194,4.0,0.30344827586206896,0.0,0.12822163995606567,27000.0,Low,0.0,2
0.08434282038070236,6150375.0,2.0,1806.0,6.0,0.19354838709677424,4.0,0.1724137931034483,0.0,0.4205027445529061,12600.0,Low,0.0,2
0.09285769791386775,429905.0,2.0,817.0,6.0,0.7419354838709677,8.0,0.5310344827586208,0.0,0.3971212779143818,129600.0,Low,0.0,3
0.09456943909368339,867265.0,2.0,1204.0,0.0,0.935483870967742,8.0,0.11379310344827585,0.0,0.5240126533097978,40320.0,Low,0.0,3
0.007051497093522158,3068975.0,2.0,1505.0,0.0,0.09677419354838712,12.0,0.48620689655172417,0.0,0.10406715449755795,57600.0,Low,0.0,1
0.01131989295158305,3451665.0,2.0,301.0,3.0,0.7903225806451613,8.0,0.4827586206896552,0.0,0.1841250166367094,63720.0,Low,0.0,1
0.08482736731496027,2626645.0,2.0,1634.0,6.0,0.6290322580645161,8.0,0.4068965517241379,0.0,0.21333370079735214,107280.0,Low,0.0,0
0.07765168985135193,193830.0,2.0,1720.0,6.0,0.8870967741935485,8.0,0.24482758620689654,0.0,0.4302226159763497,52560.0,Low,0.0,3
0.017942846022846955,5126555.0,2.0,774.0,0.0,0.12903225806451613,12.0,0.22758620689655168,0.0,0.01765642203869934,21240.0,Low,0.0,2
0.09480806019698629,772835.0,2.0,989.0,6.0,0.14516129032258068,4.0,0.30689655172413793,0.0,0.6484774218007441,54720.0,Low,0.0,3
0.05292275183967683,1324505.0,2.0,258.0,0.0,0.016129032258064557,12.0,0.1206896551724138,0.0,0.08760521458330253,81000.0,Low,0.0,3
0.048595918160398904,233590.0,2.0,387.0,0.0,0.04838709677419356,12.0,0.4827586206896552,0.0,0.04068028344919654,61560.0,Low,0.0,3
0.013657405800264429,633675.0,2.0,215.0,0.0,0.4193548387096775,0.0,0.22413793103448276,0.0,0.33572409008962983,26280.0,Low,0.0,3
0.034653627981701435,2758350.0,2.0,1505.0,0.0,0.24193548387096775,4.0,0.46551724137931033,0.0,0.520475588065665,8280.0,Low,0.0,0
0.08120909221793889,5638465.0,2.0,1548.0,0.0,0.6774193548387097,8.0,0.30344827586206896,0.0,0.45101883880473814,31320.0,Low,0.0,2
0.0809193380210711,3178315.0,2.0,1505.0,6.0,0.5967741935483871,8.0,0.4586206896551724,0.0,0.09113690230520935,58320.0,Low,0.0,1
0.05759777753703958,5012245.0,2.0,1204.0,3.0,0.06451612903225812,12.0,0.017241379310344827,0.0,0.047888851993111395,19800.0,Low,0.0,2
0.07767603894352568,3553550.0,2.0,1505.0,0.0,0.5161290322580645,0.0,0.4827586206896552,0.0,0.6835187010057312,127440.0,Low,0.0,1
0.09346155539977712,6175225.0,2.0,473.0,3.0,0.3870967741935484,4.0,0.5586206896551724,0.0,0.03841836316289725,114480.0,Low,0.0,2
0.019367267915012167,6006245.0,2.0,559.0,0.0,0.8870967741935485,8.0,0.22758620689655168,0.0,0.421552705767527,9000.0,Low,0.0,2
0.011195712581496852,1222620.0,2.0,1548.0,3.0,0.6290322580645161,4.0,0.14482758620689656,0.0,0.16591739856984797,21960.0,Low,0.0,3
0.07975301650594778,5481910.0,2.0,1591.0,0.0,0.6935483870967742,0.0,0.15172413793103445,0.0,0.7047397480899714,63000.0,Low,0.0,2
0.10848251036177235,3076430.0,2.0,817.0,0.0,0.5483870967741935,0.0,0.5206896551724138,0.0,0.04145666322057118,122760.0,Low,0.0,1
0.013545399976265114,3769745.0,2.0,602.0,6.0,0.8709677419354838,8.0,0.4827586206896552,0.0,0.2412087594459539,111240.0,Low,0.0,1
0.03850808927280833,638645.0,2.0,1462.0,3.0,0.16129032258064518,12.0,0.020689655172413793,0.0,0.09483999854806902,79200.0,Low,0.0,3
0.015025824780429986,2335900.0,2.0,1333.0,0.0,0.903225806451613,8.0,0.29310344827586204,0.0,0.4647147157240094,94680.0,Low,0.0,0
0.006562080340829495,2706165.0,2.0,1634.0,0.0,0.9838709677419355,8.0,0.3172413793103448,0.0,0.22984605498247604,9360.0,Low,0.0,0
0.042240805103046404,4159890.0,2.0,645.0,6.0,1.0,8.0,0.18620689655172412,0.0,0.32346938912691897,118080.0,Low,0.0,1
0.042817878587564626,3630585.0,2.0,1634.0,3.0,0.32258064516129037,4.0,0.3275862068965517,0.0,0.6086077998271128,88920.0,Low,0.0,1
0.021461289841955906,5250805.0,2.0,559.0,6.0,0.4516129032258065,4.0,0.5655172413793104,0.0,0.16578094394336396,71280.0,Low,0.0,2
0.13822005663359074,2798110.0,2.0,344.0,6.0,0.5645161290322581,8.0,0.013793103448275862,0.0,0.24724637252516343,125280.0,Low,0.0,0
0.024631541642980027,1893570.0,2.0,43.0,6.0,0.7741935483870968,8.0,0.4689655172413793,0.0,0.4321739843540991,128880.0,Low,0.0,0
0.07313249834390126,1960665.0,2.0,516.0,6.0,0.4193548387096775,0.0,0.1413793103448276,0.0,0.5239245963833475,119520.0,Low,0.0,0
0.06469066808725714,2504880.0,2.0,172.0,6.0,0.5806451612903226,4.0,0.4206896551724138,0.0,0.44902646682001573,5040.0,Low,0.0,0
0.08407254545757357,395115.0,2.0,1548.0,6.0,0.1774193548387097,4.0,0.13793103448275862,0.0,0.1338014914557894,102600.0,Low,0.0,3
0.10013807647382329,186375.0,2.0,860.0,0.0,0.3709677419354839,0.0,0.2689655172413793,0.0,0.7398892499297561,61200.0,Low,0.0,3
0.027015317766791554,3834355.0,2.0,1376.0,3.0,0.27419354838709675,0.0,0.3482758620689655,0.0,0.6041047971531399,125280.0,Low,0.0,1
0.07696991527048652,3956120.0,2.0,301.0,0.0,0.5645161290322581,4.0,0.26206896551724135,0.0,0.30722053353086765,34920.0,Low,0.0,1
0.06339773129283026,5978910.0,2.0,559.0,3.0,0.30645161290322587,4.0,0.4551724137931034,0.0,0.4996712989539375,52560.0,Low,0.0,2
0.022425513892036973,1438815.0,2.0,387.0,0.0,0.1774193548387097,4.0,0.46206896551724136,0.0,0.420245967866616,33120.0,Low,0.0,3
0.0637459233109151,4169830.0,2.0,1204.0,3.0,0.7258064516129032,0.0,0.37241379310344824,0.0,0.9065339583806669,86400.0,Low,0.0,1
0.015641856812426223,3779685.0,2.0,430.0,0.0,0.903225806451613,8.0,0.7586206896551725,0.0,0.08402311259052724,46080.0,Low,0.0,1
0.04277648513086922,2507365.0,2.0,688.0,0.0,0.6290322580645161,8.0,0.27241379310344827,0.0,0.24378929792414203,17280.0,Low,0.0,0
0.04850582651935598,3690225.0,2.0,473.0,6.0,0.6290322580645161,0.0,0.4551724137931034,0.0,0.40104149161711505,21240.0,Low,0.0,1
0.012371773733489671,385175.0,2.0,387.0,3.0,0.7258064516129032,8.0,0.4241379310344827,0.0,0.28170889590058035,125280.0,Low,0.0,3
0.10606464550891755,6130495.0,2.0,731.0,0.0,0.6129032258064516,8.0,0.4275862068965517,0.0,0.2487487177970443,63000.0,Low,0.0,2
0.15293664794341394,335475.0,2.0,86.0,6.0,0.4193548387096775,0.0,0.3379310344827586,0.0,0.7910644401932144,24840.0,Low,0.0,3
0.06528722084551437,884660.0,2.0,1505.0,6.0,0.1774193548387097,0.0,0.5758620689655173,0.0,0.6256868104167984,115560.0,Low,0.0,3
0.08814614857824435,6175225.0,2.0,731.0,0.0,1.0,8.0,0.1275862068965517,0.0,0.39674955669051154,25920.0,Low,0.0,2
0.032165150761542714,1249955.0,2.0,301.0,3.0,0.16129032258064518,12.0,0.5172413793103449,0.0,0.01468063567690233,79920.0,Low,0.0,3
0.0020428888333788296,5384995.0,2.0,989.0,0.0,0.8064516129032258,8.0,0.6482758620689656,0.0,0.27559599751020725,111960.0,Low,0.0,2
0.04349965316843002,1294685.0,2.0,1247.0,0.0,0.0,12.0,0.031034482758620682,0.0,0.5894866751721144,15480.0,Low,0.0,3
0.027991716362959506,5795020.0,2.0,1591.0,3.0,0.14516129032258068,4.0,0.3379310344827586,0.0,0.054107956447447494,59040.0,Low,0.0,2
0.03929213004080354,6031095.0,2.0,1634.0,6.0,0.4516129032258065,0.0,0.9172413793103449,0.0,0.6174148368526977,42480.0,Low,0.0,2
0.0683552064594087,857325.0,2.0,645.0,3.0,0.435483870967742,4.0,0.06551724137931035,0.0,0.6474765304764352,21960.0,Low,0.0,3
0.0058267377571818105,623735.0,2.0,1548.0,0.0,0.1774193548387097,4.0,0.06206896551724138,0.0,0.1784631579230396,22680.0,Low,0.0,3
0.14282933978208437,3734955.0,2.0,989.0,0.0,0.29032258064516125,0.0,0.26206896551724135,0.0,0.4405467864599368,127440.0,Low,0.0,1
0.09061514652466407,2793140.0,2.0,1548.0,0.0,0.5967741935483871,8.0,0.4586206896551724,0.0,0.21057167094403748,3960.0,Low,0.0,0
0.05140093357881656,3359720.0,2.0,602.0,0.0,0.03225806451612906,12.0,0.47586206896551725,0.0,0.10589147891271879,19800.0,Low,0.0,1
0.09336172412186468,5089280.0,2.0,301.0,6.0,0.5806451612903226,4.0,0.9482758620689655,0.0,0.5558919494459137,79200.0,Low,0.0,2
0.014787203677127094,3474030.0,2.0,1204.0,3.0,0.25806451612903225,4.0,0.16551724137931034,0.0,0.48264673577678985,31680.0,Low,0.0,1
0.09932725170443694,5896905.0,2.0,989.0,3.0,0.12903225806451613,4.0,0.7965517241379311,0.0,0.4534743498911724,45360.0,Low,0.0,2
0.12767202990391605,1640100.0,2.0,516.0,3.0,0.6451612903225806,0.0,0.22758620689655168,0.0,0.868231211945628,73080.0,Low,0.0,0
0.026467463192881856,4699135.0,2.0,1075.0,0.0,0.12903225806451613,12.0,0.8172413793103449,0.0,0.5039013923749425,6120.0,Low,0.0,2
0.01698836160963539,5936665.0,2.0,1118.0,3.0,0.7258064516129032,8.0,0.13448275862068965,0.0,0.4859303852860237,33120.0,Low,0.0,2
0.030334099030075633,4410875.0,2.0,903.0,6.0,0.5483870967741935,8.0,0.2379310344827586,0.0,0.4443534000056464,109440.0,Low,0.0,1
0.07883749064021425,3044125.0,2.0,1763.0,0.0,0.5806451612903226,8.0,0.06896551724137931,0.0,0.1443064811242248,37440.0,Low,0.0,0
0.009600847044115285,1861265.0,2.0,86.0,6.0,0.8387096774193548,8.0,0.5275862068965518,0.0,0.2301196364257223,29160.0,Low,0.0,0
0.04713010281153829,1814050.0,2.0,774.0,3.0,0.30645161290322587,4.0,0.5724137931034483,0.0,0.25445897421074776,124200.0,Low,0.0,0
0.00401029548101899,5635980.0,2.0,1849.0,6.0,0.9838709677419355,8.0,0.5344827586206897,0.0,0.5034624521232475,36360.0,Low,0.0,2
0.11536356381007815,3640525.0,2.0,1634.0,0.0,0.6290322580645161,8.0,0.703448275862069,0.0,0.09296794862315266,94320.0,Low,0.0,1
0.1552230276985304,3300080.0,2.0,387.0,3.0,0.9838709677419355,8.0,0.489655172413793,0.0,0.2757102698575091,53280.0,Medium,1.0,1
0.045372098356592505,4987395.0,2.0,1720.0,3.0,0.0,12.0,0.44482758620689655,0.0,0.6463398567159204,91080.0,Low,0.0,2
0.1567643252331297,2070005.0,2.0,43.0,6.0,0.09677419354838712,12.0,0.15517241379310343,0.0,0.12632942432280192,19800.0,Medium,1.0,0
0.055126344681402505,6100675.0,2.0,1849.0,3.0,0.3709677419354839,0.0,0.5448275862068966,0.0,0.679920466446278,29520.0,Low,0.0,2
0.0742014234903295,4736410.0,2.0,1333.0,0.0,0.06451612903225812,12.0,0.7310344827586207,0.0,0.05670462749231352,9720.0,Low,0.0,2
0.19305664711812548,2109765.0,2.0,946.0,6.0,0.8064516129032258,0.0,0.22758620689655168,0.0,0.8932003920213704,72720.0,Medium,1.0,0
0.05452492210471052,4390995.0,2.0,645.0,0.0,0.5483870967741935,0.0,0.2862068965517241,0.0,0.5629069271896935,25560.0,Low,0.0,1
0.047414987189971336,5648405.0,2.0,731.0,3.0,0.25806451612903225,4.0,0.2793103448275862,0.0,0.0852861581233523,31320.0,Low,0.0,2
0.05533087705566212,1247470.0,2.0,1462.0,6.0,0.25806451612903225,0.0,0.9206896551724139,0.0,0.7665725152150271,111960.0,Low,0.0,3
0.06321998291996178,2837870.0,2.0,1204.0,6.0,0.12903225806451613,12.0,0.3103448275862069,0.0,0.05465108619227062,23760.0,Low,0.0,0
0.012264637727925107,2358265.0,2.0,344.0,6.0,0.7419354838709677,8.0,0.4586206896551724,0.0,0.31132896051150993,128880.0,Low,0.0,0
0.0028123201460697835,961695.0,2.0,1333.0,0.0,0.04838709677419356,12.0,0.41724137931034483,0.0,0.014720967093597121,32400.0,Low,0.0,3
0.08007929434107623,5305475.0,2.0,1462.0,3.0,0.5967741935483871,0.0,0.013793103448275862,0.0,0.8021024767522993,56520.0,Low,0.0,2
0.037492732129162355,5146435.0,2.0,989.0,0.0,0.6935483870967742,8.0,0.2482758620689655,0.0,0.4038720848788108,46800.0,Low,0.0,2
0.056777213130783724,337960.0,2.0,258.0,6.0,0.03225806451612906,12.0,0.9896551724137931,0.0,0.1069206022287141,32760.0,Low,0.0,3
0.05083359973116785,4671800.0,2.0,473.0,3.0,0.5967741935483871,4.0,0.39999999999999997,0.0,0.5551115365328695,129600.0,Low,0.0,2
0.06352191166291646,2194255.0,2.0,1505.0,9.0,0.3870967741935484,4.0,0.5241379310344828,0.0,0.40323552068531143,54000.0,Low,0.0,0
0.024726503102457706,2969575.0,2.0,559.0,0.0,0.435483870967742,0.0,0.3275862068965517,0.0,0.9256584439870564,107640.0,Low,0.0,0
0.023971681245071007,4321415.0,2.0,559.0,0.0,0.22580645161290325,0.0,0.36896551724137927,0.0,0.6717856196989395,28440.0,Low,0.0,1
0.021212929101783507,1115765.0,2.0,43.0,3.0,0.04838709677419356,12.0,0.8344827586206897,0.0,0.09435803811856631,72720.0,Low,0.0,3
0.02024140032405031,4274200.0,2.0,1247.0,3.0,0.22580645161290325,0.0,0.5103448275862069,0.0,0.8792826923102778,128160.0,Low,0.0,1
0.06508268847125476,2681315.0,2.0,215.0,6.0,0.4516129032258065,4.0,0.10344827586206896,0.0,0.2842551526745779,122040.0,Low,0.0,0
0.211785968818185,4008305.0,2.0,516.0,0.0,0.1774193548387097,0.0,0.09999999999999999,0.0,0.05404409837101408,100080.0,Medium,1.0,1
0.03999338389540795,2542155.0,2.0,903.0,3.0,0.967741935483871,8.0,0.3448275862068965,0.0,0.23206966042291527,16920.0,Low,0.0,0
0.18453202994809056,3019275.0,2.0,1591.0,0.0,0.8225806451612903,8.0,0.27586206896551724,0.0,0.40757585331194873,104400.0,Medium,1.0,0
0.025201310399846112,1491000.0,2.0,774.0,6.0,0.16129032258064518,4.0,0.6137931034482759,0.0,0.640253845936677,110520.0,Low,0.0,3
0.14211591138139304,3466575.0,2.0,774.0,6.0,0.5967741935483871,4.0,0.44482758620689655,0.0,0.4209853771726871,3240.0,Low,0.0,1
0.04962344985013176,9940.0,2.0,1806.0,6.0,0.9516129032258065,8.0,0.5137931034482759,0.0,0.2857198552908769,21240.0,Low,0.0,3
0.012965891582529521,5009760.0,2.0,1161.0,6.0,0.6129032258064516,8.0,0.5344827586206897,0.0,0.38128313057833907,105840.0,Low,0.0,2
0.029196996425560843,3590825.0,2.0,1376.0,0.0,0.5,0.0,0.3275862068965517,0.0,0.3564315838012898,117360.0,Low,0.0,1
0.053699487880019915,4122615.0,2.0,688.0,6.0,0.20967741935483875,4.0,0.06206896551724138,0.0,0.5400417026848625,78120.0,Low,0.0,1
0.028914546956345176,1259895.0,2.0,1290.0,0.0,0.435483870967742,0.0,0.2655172413793103,0.0,0.6518235850058549,62640.0,Low,0.0,3
0.04457344813329303,2104795.0,2.0,1419.0,0.0,0.04838709677419356,12.0,0.2206896551724138,0.0,0.002431312236417387,67680.0,Low,0.0,0
0.20906617522237553,3841810.0,2.0,731.0,6.0,0.6774193548387097,4.0,0.7482758620689656,0.0,0.46476647437543445,124920.0,Medium,1.0,1
0.0148797302273874,574035.0,2.0,344.0,3.0,0.9193548387096775,8.0,0.5310344827586208,0.0,0.28186215528402053,97560.0,Low,0.0,3
0.0002313163756507614,3809505.0,2.0,43.0,3.0,0.5967741935483871,8.0,0.6413793103448276,0.0,0.5002097233668129,111600.0,Low,0.0,1
0.014779898949474965,4935210.0,2.0,301.0,0.0,0.5483870967741935,8.0,0.7862068965517242,0.0,0.40922876920615675,77400.0,Low,0.0,2
0.015571244445122307,139160.0,2.0,1247.0,0.0,0.532258064516129,0.0,0.09310344827586207,0.0,0.8361327817788038,65160.0,Low,0.0,3
0.12728731424757056,2263835.0,2.0,731.0,6.0,0.5645161290322581,8.0,0.2517241379310345,0.0,0.30146792912963455,5400.0,Low,0.0,0
0.012174546086882178,5230925.0,2.0,817.0,3.0,0.7580645161290323,8.0,0.5310344827586208,0.0,0.09532531992896295,94680.0,Low,0.0,2
0.02674017302522802,5419785.0,2.0,473.0,3.0,0.016129032258064557,12.0,0.29310344827586204,0.0,0.09047748364224958,41760.0,Low,0.0,2
0.019357528278142667,1553125.0,2.0,774.0,6.0,0.8064516129032258,0.0,0.3620689655172414,0.0,0.6841216556853182,39960.0,Low,0.0,0
0.016645039409985313,2964605.0,2.0,1247.0,3.0,0.1774193548387097,0.0,0.506896551724138,0.0,0.9269651818879675,99000.0,Low,0.0,0
0.05140093357881656,1264865.0,2.0,1161.0,3.0,0.03225806451612906,12.0,0.9310344827586207,0.0,0.09709923007325531,23040.0,Low,0.0,3
0.01763361255224015,3290140.0,2.0,1677.0,6.0,0.8225806451612903,8.0,0.11724137931034483,0.0,0.4110793090421692,85320.0,Low,0.0,1
0.08631753175599464,2216620.0,2.0,473.0,3.0,0.532258064516129,0.0,0.9275862068965518,0.0,0.6749240761080721,27360.0,Low,0.0,0
0.007051497093522158,1018850.0,2.0,473.0,0.0,0.14516129032258068,4.0,0.20344827586206898,0.0,0.5172194983578392,88200.0,Low,0.0,3
0.159172450449115,4604705.0,2.0,1032.0,9.0,0.30645161290322587,4.0,0.3103448275862069,0.0,0.2544509079274088,119880.0,Medium,1.0,1
0.05685026040730502,688345.0,2.0,172.0,6.0,0.8709677419354838,8.0,0.4551724137931034,0.0,0.3124535348470162,1440.0,Low,0.0,3
0.11482544887303794,4537610.0,2.0,1419.0,0.0,0.0,12.0,0.4413793103448276,0.0,0.06339292076086563,51120.0,Low,0.0,1
0.06183451957527459,2291170.0,2.0,1333.0,0.0,0.4838709677419355,4.0,0.12413793103448274,0.0,0.16038123943821025,95760.0,Low,0.0,0
0.14060870257583705,5240865.0,2.0,1634.0,0.0,0.30645161290322587,0.0,0.18275862068965515,0.0,1.0,5040.0,Low,0.0,2
0.04139345669539941,4453120.0,2.0,258.0,0.0,0.14516129032258068,12.0,0.8793103448275862,0.0,0.12558060435283538,24840.0,Low,0.0,1
0.017964760205803346,926905.0,2.0,946.0,6.0,0.0,12.0,0.19310344827586207,0.0,0.10680969083280344,109800.0,Low,0.0,3
0.047948232308576776,2089885.0,2.0,1720.0,6.0,0.16129032258064518,4.0,0.43103448275862066,0.0,0.20257596758429605,78840.0,Low,0.0,0
0.005086525355099374,5375055.0,2.0,344.0,3.0,0.8387096774193548,8.0,0.5862068965517242,0.0,0.22622496595356242,73080.0,Low,0.0,2
0.053107804940197435,2519790.0,2.0,645.0,0.0,0.7096774193548387,0.0,0.35172413793103446,0.0,0.6615017806320471,97200.0,Low,0.0,0
0.16984952736731065,5519185.0,2.0,1161.0,6.0,0.4193548387096775,4.0,0.493103448275862,0.0,0.451896719308128,17280.0,Medium,1.0,2
0.03597334877751946,365295.0,2.0,1720.0,3.0,0.03225806451612906,12.0,0.08620689655172413,0.0,0.09325967920391162,5760.0,Low,0.0,3
0.005356800278228159,492030.0,2.0,1505.0,3.0,0.016129032258064557,12.0,0.1586206896551724,0.0,0.36853705852223,54000.0,Low,0.0,3
0.00014609455304258616,720650.0,2.0,301.0,0.0,0.11290322580645162,12.0,0.44482758620689655,0.0,0.0844250823769186,128880.0,Low,0.0,3
0.18428366920791817,375235.0,2.0,43.0,3.0,0.7580645161290323,0.0,0.6655172413793103,0.0,0.7025719344426267,101520.0,Medium,1.0,3
0.007840407679952125,1220135.0,2.0,215.0,6.0,0.20967741935483875,0.0,0.0,0.0,0.5750540777078851,68400.0,Low,0.0,3
0.0049623449850131765,1809080.0,2.0,215.0,3.0,0.06451612903225812,12.0,0.16896551724137931,0.0,0.05701047406891564,62640.0,Low,0.0,0
0.16115446655205942,521850.0,2.0,43.0,3.0,0.08064516129032262,12.0,0.7206896551724138,0.0,0.12738879620131832,25560.0,Medium,1.0,3
0.07024956583052755,5273170.0,2.0,860.0,9.0,0.5967741935483871,4.0,0.3448275862068965,0.0,0.5871756849955031,72360.0,Low,0.0,2
